created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Feb 11 23:16:20 +0000 2024;1756819488035811774;"Seperti 2019 silam film Sexy Killer ditayangkan selang beberapa hari menuju pilpres, sekarang Dirty Vote yang menjelaskan bagaimana kondisi demokrasi saat ini yang eksistensinya hampir sama dengan film Sexy Killers  -- alias bikin bingung 🤭";0;0;0;3;in;990178977133223936;1756819488035811774;yastinnf_;https://twitter.com/yastinnf_/status/1756819488035811774
Sun Feb 11 23:16:20 +0000 2024;1756819486353875189;"@fadlizon pinter @fadlizon taktiknya agar masyarakat indonesia menonton terus dirty vote. ternyata masih ada sisi ruang kebaikan dari beliau. luar biasa politiknya.";0;0;0;1;in;1610155563417206785;1756726580225978478;MasbroRadean;https://twitter.com/MasbroRadean/status/1756819486353875189
Sun Feb 11 23:16:19 +0000 2024;1756819484864827574;"Agak Laen disalip Dirty Vote bentar lagi hanya dalam beberapa hari";0;0;0;0;in;1047269757693521920;1756819484864827574;AIs1to;https://twitter.com/AIs1to/status/1756819484864827574
Sun Feb 11 23:16:19 +0000 2024;1756819482277015744;"Setelah nonton flm #Dirtyvote minggu tenang jaid gak tenang, kalau seperti itu cara mainnya bagaimana nasib indonesia ini kedepan😢 Pemilu ini sangat2 menentukan Semuanya.. Demokrasi kira sungguh2 Terancam..";0;0;0;0;in;1324226087337947137;1756819482277015744;Wahyurezeki7;https://twitter.com/Wahyurezeki7/status/1756819482277015744
Sun Feb 11 23:16:16 +0000 2024;1756819472042934614;"@Uki23 woiii bantah dong dengan fakta...jangan congor aja di gedein...lu nggak ada levelnya dengan3 narasumber di film DIRTY VOTE";0;0;0;0;in;1096605584638394368;1756703232221745572;HasrarK;https://twitter.com/HasrarK/status/1756819472042934614
Sun Feb 11 23:16:12 +0000 2024;1756819452732342474;"Dirty Vote itu tujuannya cuma 1, mau memberikan informasi, bahwa pemilu 2024 banyak kekurangannya, termasuk dari semua paslon...  Kenapa yg heboh paslon 02 doang aja dahh...";0;0;1;1;in;1172521857146179585;1756819452732342474;Jri07;https://twitter.com/Jri07/status/1756819452732342474
Sun Feb 11 23:16:10 +0000 2024;1756819445727772798;"@Fahrihamzah @partaigeloraid Harusnya g lolos kata dirty vote 🤭";0;0;0;0;in;1242215840763666434;1756726549230104638;abe13chan;https://twitter.com/abe13chan/status/1756819445727772798
Sun Feb 11 23:16:09 +0000 2024;1756819441504162097;"@uinmalikifess Kasih tonton Dirty Vote";0;1;0;2;in;1271403878500589568;1756811406547341692;hikamisme;https://twitter.com/hikamisme/status/1756819441504162097
Sun Feb 11 23:16:08 +0000 2024;1756819437196558679;"Ah jgn gtu bang. Ini kan masa tenang, tenang aja…  Btw #DirtyVote film nya comedy dan tragedy loh. Kerena lucu demokrasi bisa di manipulasi dan tragedy banyak tokoh critic yg dulu vocal skrang tiada suara.  #KawalPemilu2024 #Salam4Jari";0;0;0;0;in;264854419;1756819437196558679;Mindset5758;https://twitter.com/Mindset5758/status/1756819437196558679
Sun Feb 11 23:16:08 +0000 2024;1756819436454187417;"@Fahrihamzah Mantap filmnya, Dirty Vote 👍👍👍";0;0;0;2;in;1744058552246034432;1756727805860008224;RismiatyRr;https://twitter.com/RismiatyRr/status/1756819436454187417
Sun Feb 11 23:16:08 +0000 2024;1756819436110275050;"download dirty vote sebelum ditakedown gasi apa udah?";0;1;0;0;in;981712441494007808;1756819436110275050;ezpzmofo;https://twitter.com/ezpzmofo/status/1756819436110275050
Sun Feb 11 23:15:59 +0000 2024;1756819400165032302;"film dirty vote ini kan isinya kumpulan  berita ya, search di google aja sebenarnya infonya bisa dapat. beberapa kali juga banyak sliweran di timeline medsos. film tsb sebenernya bantu melek data bagi warga negara yg males baca, termasuk saya 😅";0;0;1;2;in;600851593;1756819400165032302;rakaconq;https://twitter.com/rakaconq/status/1756819400165032302
Sun Feb 11 23:15:55 +0000 2024;1756819383962497321;"@Fahrihamzah Bikin malu seandainya benar yg di dirty vote itu bang,kalau di Jepang langsung Harakiri itu";0;0;0;0;in;1674379853649563649;1756720275226497483;MasBroAja234;https://twitter.com/MasBroAja234/status/1756819383962497321
Sun Feb 11 23:15:48 +0000 2024;1756819351683190789;"KALIAN SEMUA WAJIB NONTON DIRTY VOTE PLISS";0;0;0;1;in;1596315989561384960;1756819351683190789;peerdaaannn;https://twitter.com/peerdaaannn/status/1756819351683190789
Sun Feb 11 23:15:47 +0000 2024;1756819350403915970;"kok bisa ya santai aja sama fakta yang udah dibeberkan film sexy killers &amp  dirty vote";0;0;0;0;in;393852634;1756819350403915970;songoftheYong;https://twitter.com/songoftheYong/status/1756819350403915970
Sun Feb 11 23:15:43 +0000 2024;1756819332913635462;"@tvOneNews Netizen mana brai           ? Cak imin cuma NANYA sdh makan blum ,     ehh  salahh  sdh nonton dirty vote blum ? . Pahami kalimatnya dong.";0;0;0;6;in;1619746474174332928;1756816676564447685;Naver13;https://twitter.com/Naver13/status/1756819332913635462
Sun Feb 11 23:15:42 +0000 2024;1756819326726992181;"@fadlizon Mending dirty vote paling bermutu saat ini. Nonton tah";0;0;0;0;in;83407709;1756726580225978478;armeyn_n;https://twitter.com/armeyn_n/status/1756819326726992181
Sun Feb 11 23:15:37 +0000 2024;1756819307592573090;"@dekade_08 Di video ini jelas2 prof cuma beropini dan disclaim opini dia cuma tafsir dia aja, artinya baru sebatas hipotesis  Kalo dirty vote kan data, ya gk biaa dibandingin";0;0;0;0;in;3477161772;1756679958288871629;5mart8rain;https://twitter.com/5mart8rain/status/1756819307592573090
Sun Feb 11 23:15:29 +0000 2024;1756819272222031972;"Kenapa TKN Prabowo Takut Film Dirty Vote https://t.co/YVVyDcLAst lewat @YouTube";0;0;1;0;in;959859070575394816;1756819272222031972;Ponorogo_Berkah;https://twitter.com/Ponorogo_Berkah/status/1756819272222031972
Sun Feb 11 23:15:25 +0000 2024;1756819256430223711;"hallo guys! aku koas gigi di RSGM YARSI aku lagi cari pasien yang mau dilakukan pencabutan atau perawatan gigi lainnya, bagi yg minat bisa dm aku sekarang ya!! perawatannya GRATIS loh guys! yuk yuk 😊😊 #coas #gigi #free #dentistry #DirtyVote";0;1;1;0;in;1745768253820203008;1756819256430223711;caripasiengigii;https://twitter.com/caripasiengigii/status/1756819256430223711
Sun Feb 11 23:15:23 +0000 2024;1756819249899913579;"@Adam_diatan @anandabadudu @tempodotco Beda sih menurut gw, kalo di bocor alus lebih fulgar bahasanya dan enteng, kalo di dirtyvote bahasnya agak tinggi tp di sajikan dengan data dan fakta yg sudah terbuka di sosmed, sama sama ngeri sih tp memang bocor alu lebih parah 😂";0;0;0;1;in;2957547571;1756709574667833546;suryampe;https://twitter.com/suryampe/status/1756819249899913579
Sun Feb 11 23:15:14 +0000 2024;1756819211853451714;"Ada yang bilang "Dirty Vote" adalah seperti sebuah rangkuman dari berbagai berita terkait dengan pilpres yang disampaikan oleh ahlinya. Anehnya, tak sedikit yang kebakaran jenggot. Untungnya salah satu naratornya Bivitri bukan Bu Conni, yang lebih "soft" cara menyampaikan.";0;0;0;1;in;1360992242;1756819211853451714;hsolichin;https://twitter.com/hsolichin/status/1756819211853451714
Sun Feb 11 23:15:08 +0000 2024;1756819185580278083;"@Naz_lira Itu bahlil mentri kan? Cuti apa gk, bantah ini @habiburokhman , benar adanya isi @dirty vote itu, jgn disanggah pake framing gk jelas! Dan lagi bisa menyerasikan masalah negri ini dgn joget2? Segitunya syahwat kekuasaan sampe kakek begini joget gk jelas,kasihan sekali";0;0;0;1;in;945784868;1756802896631587021;abi_daawud;https://twitter.com/abi_daawud/status/1756819185580278083
Sun Feb 11 23:15:05 +0000 2024;1756819171445448878;"@fotodeka @zenrs Itu ada di dirty vote awokwokwok";0;0;0;0;in;1317750858256240640;1756676035104637260;anakodok2009;https://twitter.com/anakodok2009/status/1756819171445448878
Sun Feb 11 23:15:04 +0000 2024;1756819170065518735;"Sungguh TSM (Terstruktur, Sistematis, &amp  Massif) #dirtyvote https://t.co/WbCsTfArGx";0;0;0;0;in;1106159684581384192;1756819170065518735;rajabajay;https://twitter.com/rajabajay/status/1756819170065518735
Sun Feb 11 23:14:48 +0000 2024;1756819102482751789;"Bagi orang-orang yang gak milih 03 karena di belakangnya ada PDIP dan Megawati…  Setelah nonton Dirty Vote, kayaknya lebih serem &amp  mengancam (figuratively &amp  literally) yang di belakangnya 02 deh…";0;1;0;8;in;326009625;1756819102482751789;terpijar;https://twitter.com/terpijar/status/1756819102482751789
Sun Feb 11 23:14:47 +0000 2024;1756819097193681221;"Ada yang deg-degan karena film DIRTY VOTE nih yehhh wkwk";0;1;0;0;in;1407644403418681350;1756819097193681221;NisaRam81715208;https://twitter.com/NisaRam81715208/status/1756819097193681221
Sun Feb 11 23:14:42 +0000 2024;1756819076624900267;"btw dirty vote skrg kalo cari di sb yt udh ga keluar, harus bener2 cari lewat channelnya pshk indonesia";0;1;0;0;in;1313740292936224769;1756819076624900267;haechanrisol;https://twitter.com/haechanrisol/status/1756819076624900267
Sun Feb 11 23:14:30 +0000 2024;1756819025848615160;"Biarlah temen2 gue ngehide atau ngeblok gue, udah nyebur ya nyelem aja sekalian. Cuma mau nyadarin mereka dengan fakta aja kalo pemilu kali ini harus bener2 cermat.   Yuk simak Dirty vote https://t.co/Wt1ZyEQNcK";0;0;0;0;in;271822985;1756819025848615160;firmansyrh;https://twitter.com/firmansyrh/status/1756819025848615160
Sun Feb 11 23:14:25 +0000 2024;1756819005602439428;"Dirty vote ini emang kayak guru ngeshare kisi-kisi mau ujian UAS. Yang biasanya tidur dikelas tiba2 semangat karena tanggal 14 besok mau ujian. Tapi ini bagus karena bikin nilai ujian biasanya jadi bagus.  Memang dosen2 di film ini pengertian dan baik bgt ke murid2nya. 🤣";1;5;56;201;in;157604142;1756819005602439428;imrenagi;https://twitter.com/imrenagi/status/1756819005602439428
Sun Feb 11 23:14:17 +0000 2024;1756818971138105848;"Nonton dirty vote jadi ketawan banget jokowi visioner tapi buat diri sendiri dan keluarga. Betul kalau negara kita banyak orang pinter sebetulnya tapi buat diri sendiri dan kadang buat nipu orang";0;0;0;0;in;901008058955866113;1756818971138105848;piiyychan;https://twitter.com/piiyychan/status/1756818971138105848
Sun Feb 11 23:14:12 +0000 2024;1756818949881356635;"Dirty Vote bagus bgt buat ngebuka pikiran masyarakat. Sayangnya, audiens udh males duluan kalo disuruh nonton video durasi panjang. Ditambah lgi, video ini seolah menyudutkan 02, jadi dianggap fitnah. Padahal emng faktanya banyak kecurangan disana.";0;2;0;1;in;231253767;1756818949881356635;itsanotherdev;https://twitter.com/itsanotherdev/status/1756818949881356635
Sun Feb 11 23:14:11 +0000 2024;1756818947176083523;"Percuma, mau ada Dirty Vote sampe edisi 100 pun bocil All in Panutan beritanya tetep Adi Syahreza, Ali Hamza dan Nikita Mirzani, mkmkmkmk";0;1;0;0;in;1734565694673686528;1756818947176083523;1zzboy;https://twitter.com/1zzboy/status/1756818947176083523
Sun Feb 11 23:14:09 +0000 2024;1756818935528477143;"Jangan mau di polarisasi lagi mayoritas minoritas, cukup selama 10 tahun kita dibenturkan sesama anak bangsa oleh orang2 jahat yang mau mengambil keuntungan dari perpecahan ini   #dirtyvote";0;0;6;17;in;2259527406;1756818935528477143;epusand;https://twitter.com/epusand/status/1756818935528477143
Sun Feb 11 23:14:02 +0000 2024;1756818909976813587;"Respect org yg buat film Dirty Vote, ngumpulin fakta2 sn semudah ituu☺️ pasti ngejar deadline mknya diupload sblm masa tenang, respect 🫡";0;0;0;0;in;736731291740033024;1756818909976813587;firedousi;https://twitter.com/firedousi/status/1756818909976813587
Sun Feb 11 23:14:02 +0000 2024;1756818908302962928;"@fadlizon @mohmahfudmd sejauh ini yg di sampaikan dalam dirty vote sapertinya benar.....  film ... lawan film ... coba bikin film ttg pembenaran kondisi yang ada ...";0;0;0;0;in;1548036307;1756714881565548861;PangestuBDarmo;https://twitter.com/PangestuBDarmo/status/1756818908302962928
Sun Feb 11 23:14:02 +0000 2024;1756818907330126136;"@ItqonHakim @fadlizon @mohmahfudmd Kesombongan akan dikalahkan dengan kebenaran #dirtyvote";0;0;0;0;in;390130379;1756714881565548861;Tohaci;https://twitter.com/Tohaci/status/1756818907330126136
Sun Feb 11 23:13:58 +0000 2024;1756818892134261190;"@fadlizon lebih baik nonton DIRTY VOTE...ngeri ngeri sedap..sampai ada yang panik..mau membantah...tapi ini fakta...";0;0;0;0;in;1096605584638394368;1756726580225978478;HasrarK;https://twitter.com/HasrarK/status/1756818892134261190
Sun Feb 11 23:13:52 +0000 2024;1756818864900600308;"@Heraloebss Orang sedang sibuk dengan Dirty Vote, viral ini🙏";0;0;0;0;in;1542798802569965568;1756665591157645464;Pitalokarinjani;https://twitter.com/Pitalokarinjani/status/1756818864900600308
Sun Feb 11 23:13:50 +0000 2024;1756818858462384244;"@BosPurwa Bukan semesta bekerja tapi memang Dirty vote ini contoh priming dimana paparan dari sebuah media yang berfokus pada satu isu menstimulus untuk mempengaruhi stimulus berikutnya, nah biasanya hasilnya masyarakat jadi mengevaluasi standar mereka dalam menilai realita sosial...";0;0;0;2;in;1381186651;1756617533304746023;uraharakisukee_;https://twitter.com/uraharakisukee_/status/1756818858462384244
Sun Feb 11 23:13:48 +0000 2024;1756818847641084400;"Damn, gorengan + dirty vote malah semakin meyakinkan bgt buat milih yg mana 😂  Dan kalo putaran 2 yg maju malah 2 calon yg problematik itu (amit amit), mari kembali ke mode default alias not choosing anyone :)))";0;1;0;0;in;67882182;1756818847641084400;ghssnhp;https://twitter.com/ghssnhp/status/1756818847641084400
Sun Feb 11 23:13:43 +0000 2024;1756818829685195245;"wah mulai muncul narasi2 yang melintir ke dirty vote wkwkkw";0;0;0;0;in;1043158642998968320;1756818829685195245;dumbfaalief;https://twitter.com/dumbfaalief/status/1756818829685195245
Sun Feb 11 23:13:41 +0000 2024;1756818819950285292;"dirty vote ini dr pandangan w emg sengaja dibuat salah satu paslon dan dirilis di masa tenang biar jd meledak aja ini sengaja. Liat aja nnti abis pemilu pasti bakal ricuh";0;0;0;0;in;1028835573861998593;1756818819950285292;abcdefgiri;https://twitter.com/abcdefgiri/status/1756818819950285292
Sun Feb 11 23:13:32 +0000 2024;1756818782730015097;"dh ada yg nnton dirty vote kh";0;0;0;0;in;1542442933093539840;1756818782730015097;vaccarioo;https://twitter.com/vaccarioo/status/1756818782730015097
Sun Feb 11 23:13:29 +0000 2024;1756818770608480607;"dirty vote sederhana tapi bikin buzer marah👺👺👹👹👹 https://t.co/DyIGSwHsAY";0;1;0;2;in;1614512242854334464;1756818770608480607;bblgoummy;https://twitter.com/bblgoummy/status/1756818770608480607
Sun Feb 11 23:13:29 +0000 2024;1756818768532213911;"abis nonton dirty vote,  i was like "oh pantesan"  "tuh kan bener dugaan gw"";0;0;0;3;in;1196773927885791234;1756818768532213911;homiecozylazy;https://twitter.com/homiecozylazy/status/1756818768532213911
Sun Feb 11 23:13:26 +0000 2024;1756818758910534074;"Yaudah berarti inti dari dirty vote yg paling bersih cuma anies Itu kan tujuannya";0;2;0;0;in;309392321;1756818758910534074;adiityaD;https://twitter.com/adiityaD/status/1756818758910534074
Sun Feb 11 23:13:18 +0000 2024;1756818722122305614;"Oke gua done bahas mayoritas minoritas ini. Semakin di up semakin tertimbun berita Dirty Vote. Soalnua itu yang dimau.";0;0;0;0;in;1177834109512478720;1756818722122305614;INTFP5149;https://twitter.com/INTFP5149/status/1756818722122305614
Sun Feb 11 23:13:18 +0000 2024;1756818721983823948;"@KuntoAjiW Bener wkwk.. gue kaget pas mau nonton film Dirty Vote keluar video ini.. sampe bikin konferensi pers njir.. https://t.co/Vc237R3Ofe";0;0;0;0;in;1311505694495928320;1756701436518531305;starsartt;https://twitter.com/starsartt/status/1756818721983823948
Sun Feb 11 23:13:10 +0000 2024;1756818691164192996;"@tvOneNews Sangat bagus dirty vote videonya..  kalo di bandingkan secara reelnya...kerna seolah olah ada teka teki yg harus di simak mencari ke jalan yg lurusnya...";0;1;0;0;in;1590510007635746816;1756804576320401458;galihra900071;https://twitter.com/galihra900071/status/1756818691164192996
Sun Feb 11 23:12:54 +0000 2024;1756818624692760914;"@are_inismyname @kurawa @zarryhendrik @seeksixsuck @99propaganda @bengkeldodo @P4P4B0W0_2024 @AndreasSolusi @mimih6mei @MIrvanDarwin1 @IrawanRommi Maaf sedang focus nonton Dirty Vote🙏";0;1;0;2;in;1542798802569965568;1756598886440026573;Pitalokarinjani;https://twitter.com/Pitalokarinjani/status/1756818624692760914
Sun Feb 11 23:12:43 +0000 2024;1756818578098307466;"hadu cape bgt ngasitau doi yg ttp keukeuh pilih 02 pdhl dah nonton dirty vote😭👎🏻 keceplosan w katain bego eh dianya sakit ati. dahlah";0;1;0;0;in;1077218964059475968;1756818578098307466;mijiinn;https://twitter.com/mijiinn/status/1756818578098307466
Sun Feb 11 23:12:42 +0000 2024;1756818574700839018;"@Mdy_Asmara1701 Kaum GENTONG BABI ditelanjangi habis2an sampe kemaluan yg menjijikan dipertontonkan ke Rakyat. Bravo buat 3 pendekar hukum Dirty Vote.";0;0;0;0;in;1900885218;1756700865015230620;DEXTER888j;https://twitter.com/DEXTER888j/status/1756818574700839018
Sun Feb 11 23:12:41 +0000 2024;1756818567973179710;"@tempodotco Mana yang anda lebih percaya : 3 orang ahli hukum (Pak Zainal Arifin Muchtar, Feri Amzari, Bavitri ) dalam film Dirty Vote Dibanding 10 orang politisi ?";0;0;0;1;in;1335905553973878785;1756618476511515092;SyamYusuf14;https://twitter.com/SyamYusuf14/status/1756818567973179710
Sun Feb 11 23:12:35 +0000 2024;1756818543616905471;"Sexy Killer 2019, mengkritik kedua paslon capres. The Dirty Vote 2024 mengkritik sistem &amp  penyelenggara pemilu. Mohon maaf sy cinta negara ini tp sy belum punya pilihan siapa sosok yg tepat &amp  sistem yg tepat serta akurat untuk memastikan pilihan kita tdk di nodai.";0;0;0;0;in;571741541;1756818543616905471;Roby_Nugrahaa;https://twitter.com/Roby_Nugrahaa/status/1756818543616905471
Sun Feb 11 23:12:34 +0000 2024;1756818540945183211;"Rame tentang credit di akhir Dirty Vote ada "salam 4 jari" gw serius nanya, mksd dr salam 4 jari itu apakah bermulai dr meme dan atau emg artian dr 01 + 03 = 04? Ataukah ada artian lain di luar pencalonan dr ketiga pasangan yg gada hubungannya dgn pemilu #dirtyvote";0;2;0;0;in;231381437;1756818540945183211;byuazhar04;https://twitter.com/byuazhar04/status/1756818540945183211
Sun Feb 11 23:12:28 +0000 2024;1756818512457392327;"@Fahrihamzah @partaigeloraid "CUKUP CULAS DAN TAHAN MALU"  "DIRTY VOTE" https://t.co/KjQIGhUx9z";1;2;6;53;in;1401387443190865927;1756726549230104638;Jamal88991;https://twitter.com/Jamal88991/status/1756818512457392327
Sun Feb 11 23:12:21 +0000 2024;1756818483600646487;"@Bull_winner Dirty vote  = Suara Kotor https://t.co/U6M1nl77K4";0;0;0;2;in;940578545616564225;1756718908583915635;BukanPejabatEuy;https://twitter.com/BukanPejabatEuy/status/1756818483600646487
Sun Feb 11 23:12:20 +0000 2024;1756818480257527840;"@habiburokhman Alhamdulillah...dapat pencerahan setelah nonton Dirty Vote......jadi makin yakin team siapa yg paling kotor.";0;0;0;1;in;3075137624;1756692657399886158;3a4a678d5cb7462;https://twitter.com/3a4a678d5cb7462/status/1756818480257527840
Sun Feb 11 23:12:13 +0000 2024;1756818453049000169;"kayaknya dirty vote kena shadow ban";0;0;0;1;in;72266186;1756818453049000169;zalebon;https://twitter.com/zalebon/status/1756818453049000169
Sun Feb 11 23:12:11 +0000 2024;1756818443423429033;"Belum nonton filmnya sih,tapi kalau memang benar yang jadi pasangan itu yah semua sudah sesuai predikisi saya. Walaupun saya tidak memilih mereka. #dirtyvote";0;0;0;0;in;37886957;1756818443423429033;andri5150;https://twitter.com/andri5150/status/1756818443423429033
Sun Feb 11 23:12:02 +0000 2024;1756818403590094896;"nonton dirty vote puyeng  bgt. mungkin ya, mungkin yang dilakukan sama owi ini juga dilakukan sama previous presiden, jadi dia "ngikutin" dan aji mumpung. tapi regardless, kalau udah kayak gini sih artinya lu keterlaluan banget lupa diri @/owi";0;1;0;2;in;1138105283786371072;1756818403590094896;civicians;https://twitter.com/civicians/status/1756818403590094896
Sun Feb 11 23:11:55 +0000 2024;1756818377480565003;"Wkwkwkwkw loh aneh, ga gtu gasih. 2019 sexy killer rilis, Pak Prabowo kalah lho. 2024, rilis film Dirty Vote, outcomenya sama kok.";0;1;0;4;in;738954245597077504;1756818377480565003;frraaapiis;https://twitter.com/frraaapiis/status/1756818377480565003
